Auditing all 48 Boolean classes and the six starting functions
Level 1: 48 distinct classes cover all 2^26 affine cosets; six selected
Level 2 seed 1: 20 orbit extensions, 9 pass capacity (0.42s)
Level 2 seed 2: 111 orbit extensions, 99 pass capacity (0.45s)
Level 2 seed 3: 179 orbit extensions, 175 pass capacity (0.44s)
Level 2 seed 4: 197 orbit extensions, 184 pass capacity (0.44s)
Level 2 seed 5: 2073 orbit extensions, 2047 pass capacity (0.41s)
Level 2 seed 6: 1048 orbit extensions, 1023 pass capacity (0.45s)
Classifying 3537 level-2 maps
Level 2: 1782 CCZ classes
Level 3 parent 1638/1782: 721 candidates, 319 capacity, 0 extendable (0.22s)
Level 3 parent 1639/1782: 567 candidates, 139 capacity, 0 extendable (0.22s)
Level 3 parent 1640/1782: 638 candidates, 220 capacity, 0 extendable (0.23s)
Level 3 parent 1641/1782: 558 candidates, 268 capacity, 0 extendable (0.25s)
Level 3 parent 1642/1782: 574 candidates, 356 capacity, 0 extendable (0.26s)
Level 3 parent 1643/1782: 647 candidates, 340 capacity, 0 extendable (0.24s)
Level 3 parent 1644/1782: 716 candidates, 238 capacity, 0 extendable (0.22s)
Level 3 parent 1645/1782: 566 candidates, 332 capacity, 0 extendable (0.25s)
Level 3 parent 1646/1782: 567 candidates, 238 capacity, 0 extendable (0.24s)
Level 3 parent 1647/1782: 512 candidates, 232 capacity, 0 extendable (0.24s)
Level 3 parent 1648/1782: 632 candidates, 237 capacity, 0 extendable (0.23s)
Level 3 parent 1649/1782: 655 candidates, 293 capacity, 0 extendable (0.23s)
Level 3 parent 1650/1782: 575 candidates, 249 capacity, 0 extendable (0.23s)
Level 3 parent 1651/1782: 737 candidates, 276 capacity, 0 extendable (0.23s)
Level 3 parent 1652/1782: 729 candidates, 427 capacity, 0 extendable (0.30s)
Level 3 parent 1653/1782: 736 candidates, 315 capacity, 0 extendable (0.27s)
Level 3 parent 1654/1782: 590 candidates, 140 capacity, 0 extendable (0.22s)
Level 3 parent 1655/1782: 534 candidates, 122 capacity, 0 extendable (0.22s)
Level 3 parent 1656/1782: 546 candidates, 122 capacity, 0 extendable (0.22s)
Level 3 parent 1657/1782: 570 candidates, 150 capacity, 0 extendable (0.22s)
Level 3 parent 1658/1782: 583 candidates, 119 capacity, 0 extendable (0.21s)
Level 3 parent 1659/1782: 681 candidates, 311 capacity, 0 extendable (0.26s)
Level 3 parent 1660/1782: 662 candidates, 397 capacity, 0 extendable (0.24s)
Level 3 parent 1661/1782: 596 candidates, 322 capacity, 0 extendable (0.25s)
Level 3 parent 1662/1782: 661 candidates, 382 capacity, 0 extendable (0.25s)
Level 3 parent 1663/1782: 662 candidates, 328 capacity, 0 extendable (0.27s)
Level 3 parent 1664/1782: 629 candidates, 220 capacity, 0 extendable (0.25s)
Level 3 parent 1665/1782: 631 candidates, 281 capacity, 0 extendable (0.23s)
Level 3 parent 1666/1782: 591 candidates, 294 capacity, 0 extendable (0.24s)
Level 3 parent 1667/1782: 644 candidates, 343 capacity, 0 extendable (0.24s)
Level 3 parent 1668/1782: 651 candidates, 287 capacity, 0 extendable (0.24s)
Level 3 parent 1669/1782: 675 candidates, 263 capacity, 0 extendable (0.22s)
Level 3 parent 1670/1782: 678 candidates, 262 capacity, 0 extendable (0.23s)
Level 3 parent 1671/1782: 570 candidates, 213 capacity, 0 extendable (0.24s)
Level 3 parent 1672/1782: 605 candidates, 143 capacity, 0 extendable (0.22s)
Level 3 parent 1673/1782: 750 candidates, 361 capacity, 0 extendable (0.32s)
Level 3 parent 1674/1782: 653 candidates, 339 capacity, 0 extendable (0.26s)
Level 3 parent 1675/1782: 602 candidates, 237 capacity, 0 extendable (0.24s)
Level 3 parent 1676/1782: 572 candidates, 280 capacity, 0 extendable (0.23s)
Level 3 parent 1677/1782: 601 candidates, 126 capacity, 0 extendable (0.21s)
Level 3 parent 1678/1782: 643 candidates, 132 capacity, 0 extendable (0.21s)
Level 3 parent 1679/1782: 598 candidates, 161 capacity, 0 extendable (0.22s)
Level 3 parent 1680/1782: 584 candidates, 208 capacity, 0 extendable (0.22s)
Level 3 parent 1681/1782: 581 candidates, 127 capacity, 0 extendable (0.21s)
Level 3 parent 1682/1782: 654 candidates, 282 capacity, 0 extendable (0.22s)
Level 3 parent 1683/1782: 556 candidates, 216 capacity, 0 extendable (0.22s)
Level 3 parent 1684/1782: 554 candidates, 237 capacity, 0 extendable (0.24s)
Level 3 parent 1685/1782: 578 candidates, 204 capacity, 0 extendable (0.25s)
Level 3 parent 1686/1782: 715 candidates, 286 capacity, 0 extendable (0.23s)
Level 3 parent 1687/1782: 595 candidates, 123 capacity, 0 extendable (0.45s)
Level 3 parent 1688/1782: 642 candidates, 161 capacity, 0 extendable (0.85s)
Level 3 parent 1689/1782: 646 candidates, 187 capacity, 0 extendable (0.60s)
Level 3 parent 1690/1782: 618 candidates, 224 capacity, 0 extendable (0.22s)
Level 3 parent 1691/1782: 726 candidates, 340 capacity, 0 extendable (0.23s)
Level 3 parent 1692/1782: 614 candidates, 254 capacity, 0 extendable (0.22s)
Level 3 parent 1693/1782: 655 candidates, 324 capacity, 0 extendable (0.22s)
Level 3 parent 1694/1782: 556 candidates, 196 capacity, 0 extendable (0.21s)
Level 3 parent 1695/1782: 578 candidates, 266 capacity, 0 extendable (0.22s)
Level 3 parent 1696/1782: 595 candidates, 302 capacity, 0 extendable (0.23s)
Level 3 parent 1697/1782: 574 candidates, 110 capacity, 0 extendable (0.43s)
Level 3 parent 1698/1782: 643 candidates, 430 capacity, 0 extendable (0.26s)
Level 3 parent 1699/1782: 615 candidates, 161 capacity, 0 extendable (0.23s)
Level 3 parent 1700/1782: 568 candidates, 218 capacity, 0 extendable (0.23s)
Level 3 parent 1701/1782: 624 candidates, 269 capacity, 0 extendable (0.22s)
Level 3 parent 1702/1782: 603 candidates, 286 capacity, 0 extendable (0.21s)
Level 3 parent 1703/1782: 568 candidates, 331 capacity, 0 extendable (0.23s)
Level 3 parent 1704/1782: 522 candidates, 184 capacity, 0 extendable (0.21s)
Level 3 parent 1705/1782: 672 candidates, 330 capacity, 0 extendable (0.25s)
Level 3 parent 1706/1782: 663 candidates, 242 capacity, 0 extendable (0.23s)
Level 3 parent 1707/1782: 672 candidates, 394 capacity, 0 extendable (0.22s)
Level 3 parent 1708/1782: 645 candidates, 330 capacity, 0 extendable (0.24s)
Level 3 parent 1709/1782: 600 candidates, 263 capacity, 0 extendable (0.22s)
Level 3 parent 1710/1782: 729 candidates, 360 capacity, 0 extendable (0.24s)
Level 3 parent 1711/1782: 627 candidates, 215 capacity, 0 extendable (0.50s)
Level 3 parent 1712/1782: 651 candidates, 269 capacity, 0 extendable (0.80s)
Level 3 parent 1713/1782: 689 candidates, 254 capacity, 0 extendable (0.60s)
Level 3 parent 1714/1782: 712 candidates, 367 capacity, 0 extendable (0.86s)
Level 3 parent 1715/1782: 616 candidates, 195 capacity, 0 extendable (0.85s)
Level 3 parent 1716/1782: 660 candidates, 290 capacity, 0 extendable (0.73s)
Level 3 parent 1717/1782: 679 candidates, 365 capacity, 0 extendable (0.86s)
Level 3 parent 1718/1782: 633 candidates, 333 capacity, 0 extendable (1.29s)
Level 3 parent 1719/1782: 582 candidates, 131 capacity, 0 extendable (0.78s)
Level 3 parent 1720/1782: 580 candidates, 281 capacity, 0 extendable (0.75s)
Level 3 parent 1721/1782: 613 candidates, 350 capacity, 0 extendable (0.70s)
Level 3 parent 1722/1782: 575 candidates, 232 capacity, 0 extendable (0.70s)
Level 3 parent 1723/1782: 647 candidates, 308 capacity, 0 extendable (0.95s)
Level 3 parent 1724/1782: 644 candidates, 227 capacity, 0 extendable (0.82s)
Level 3 parent 1725/1782: 709 candidates, 229 capacity, 0 extendable (0.93s)
Level 3 parent 1726/1782: 673 candidates, 299 capacity, 0 extendable (0.86s)
Level 3 parent 1727/1782: 569 candidates, 257 capacity, 0 extendable (0.68s)
Level 3 parent 1728/1782: 654 candidates, 224 capacity, 0 extendable (0.86s)
Level 3 parent 1729/1782: 706 candidates, 362 capacity, 0 extendable (1.10s)
Level 3 parent 1730/1782: 569 candidates, 224 capacity, 0 extendable (0.73s)
Level 3 parent 1731/1782: 717 candidates, 177 capacity, 0 extendable (0.66s)
Level 3 parent 1732/1782: 597 candidates, 317 capacity, 0 extendable (0.89s)
Level 3 parent 1733/1782: 506 candidates, 206 capacity, 0 extendable (0.90s)
Level 3 parent 1734/1782: 572 candidates, 106 capacity, 0 extendable (0.91s)
Level 3 parent 1735/1782: 598 candidates, 252 capacity, 0 extendable (0.96s)
Level 3 parent 1736/1782: 662 candidates, 296 capacity, 0 extendable (0.97s)
Level 3 parent 1737/1782: 595 candidates, 148 capacity, 0 extendable (0.81s)
Level 3 parent 1738/1782: 688 candidates, 418 capacity, 0 extendable (0.71s)
Level 3 parent 1739/1782: 698 candidates, 292 capacity, 0 extendable (0.85s)
Level 3 parent 1740/1782: 635 candidates, 260 capacity, 0 extendable (0.87s)
Level 3 parent 1741/1782: 557 candidates, 327 capacity, 0 extendable (0.77s)
Level 3 parent 1742/1782: 644 candidates, 224 capacity, 0 extendable (0.99s)
Level 3 parent 1743/1782: 684 candidates, 220 capacity, 0 extendable (0.94s)
Level 3 parent 1744/1782: 637 candidates, 215 capacity, 0 extendable (1.07s)
Level 3 parent 1745/1782: 607 candidates, 263 capacity, 0 extendable (0.85s)
Level 3 parent 1746/1782: 713 candidates, 265 capacity, 0 extendable (0.77s)
Level 3 parent 1747/1782: 564 candidates, 224 capacity, 0 extendable (0.67s)
Level 3 parent 1748/1782: 586 candidates, 160 capacity, 0 extendable (0.64s)
Level 3 parent 1749/1782: 636 candidates, 158 capacity, 0 extendable (0.63s)
Level 3 parent 1750/1782: 577 candidates, 190 capacity, 0 extendable (0.56s)
Level 3 parent 1751/1782: 636 candidates, 359 capacity, 0 extendable (0.64s)
Level 3 parent 1752/1782: 568 candidates, 122 capacity, 0 extendable (0.53s)
Level 3 parent 1753/1782: 671 candidates, 104 capacity, 0 extendable (0.55s)
Level 3 parent 1754/1782: 636 candidates, 172 capacity, 0 extendable (0.59s)
Level 3 parent 1755/1782: 616 candidates, 114 capacity, 0 extendable (0.56s)
Level 3 parent 1756/1782: 586 candidates, 64 capacity, 0 extendable (0.43s)
Level 3 parent 1757/1782: 660 candidates, 273 capacity, 0 extendable (0.49s)
Level 3 parent 1758/1782: 460 candidates, 98 capacity, 0 extendable (0.49s)
Level 3 parent 1759/1782: 524 candidates, 52 capacity, 0 extendable (0.49s)
Level 3 parent 1760/1782: 630 candidates, 129 capacity, 0 extendable (0.47s)
Level 3 parent 1761/1782: 594 candidates, 223 capacity, 0 extendable (0.50s)
Level 3 parent 1762/1782: 528 candidates, 232 capacity, 0 extendable (0.50s)
Level 3 parent 1763/1782: 566 candidates, 236 capacity, 0 extendable (0.54s)
Level 3 parent 1764/1782: 536 candidates, 266 capacity, 0 extendable (0.49s)
Level 3 parent 1765/1782: 562 candidates, 262 capacity, 0 extendable (0.56s)
Level 3 parent 1766/1782: 574 candidates, 260 capacity, 0 extendable (0.48s)
Level 3 parent 1767/1782: 559 candidates, 216 capacity, 0 extendable (0.54s)
Level 3 parent 1768/1782: 599 candidates, 279 capacity, 0 extendable (0.45s)
Level 3 parent 1769/1782: 582 candidates, 187 capacity, 0 extendable (0.21s)
Level 3 parent 1770/1782: 608 candidates, 249 capacity, 0 extendable (0.24s)
Level 3 parent 1771/1782: 634 candidates, 203 capacity, 0 extendable (0.22s)
Level 3 parent 1772/1782: 468 candidates, 110 capacity, 0 extendable (0.22s)
Level 3 parent 1773/1782: 582 candidates, 198 capacity, 0 extendable (0.21s)
Level 3 parent 1774/1782: 599 candidates, 260 capacity, 0 extendable (0.23s)
Level 3 parent 1775/1782: 712 candidates, 274 capacity, 0 extendable (0.37s)
Level 3 parent 1776/1782: 640 candidates, 128 capacity, 0 extendable (0.20s)
Level 3 parent 1777/1782: 640 candidates, 260 capacity, 0 extendable (0.20s)
Level 3 parent 1778/1782: 621 candidates, 276 capacity, 0 extendable (0.24s)
Level 3 parent 1779/1782: 587 candidates, 216 capacity, 0 extendable (0.22s)
Level 3 parent 1780/1782: 602 candidates, 210 capacity, 0 extendable (0.20s)
Level 3 parent 1781/1782: 704 candidates, 332 capacity, 0 extendable (0.22s)
Level 3 parent 1782/1782: 618 candidates, 362 capacity, 0 extendable (0.21s)
Level 3: 7 CCZ classes
Level 4: 4 CCZ classes
Level 5: 5 completions, 3 CCZ classes; total 626.38s
